label,text
NOT_OFFENSIVE,@USER @USER i got on and saw only 5 ratings . where's the one you posted ? are you having internet connection problems ? is the #DeepState on to you too ?
OFFENSIVE,@USER @USER he's a crook #TrumpTime url
NOT_OFFENSIVE,@USER @USER @USER @USER @USER you get more like this guy with every hysterical tweet url
OFFENSIVE,@USER he is dead so um irrelevant &amp ; he was murdered .
OFFENSIVE,@USER @USER i believe that melania trump is an abused woman maybe not physically but definitely mentally by an abuser husband and she is afraid to speak out against her abuser .
OFFENSIVE,@USER holy shit- how brainwashed can ya be ?
NOT_OFFENSIVE,@USER @USER @USER wow ! you guys just beat a dead horse don't you ? you don't look at what good the nra has done at all because of the failure of broward right ? or is it antifa that you fancy ?
OFFENSIVE,@USER research : the racist history of gun control .
NOT_OFFENSIVE,@USER @USER @USER @USER oh god . this hurts my brain . no one can libel anybody . internet companies can control thier content in any way they want . but claiming twitter is libeling jones is an entirely separate issue from the bullshit censorship claim . just . . . work it out before you tweet .
NOT_OFFENSIVE,@USER after hisself is committed somewhere .
OFFENSIVE,@USER i always found liberals and progressives to be the spartan ones . all the socialists i knew wanted to live as well as they could afford
OFFENSIVE,@USER shit ! ! i left a little bit ago to get food but if you're still there i'll drop down with all the paper your heart desires !
NOT_OFFENSIVE,@USER @USER @USER how dare you for questioning my service in a little thing called the vietnam war ? france surrendered vietnam to snowflake supremo ho chi minh . liberals jfk and lbj went in but refused to fight to win . we should go back to vietnam to finish the fight . restore the draft ?
NOT_OFFENSIVE,@USER hint call 1 800thewhitehouse
NOT_OFFENSIVE,@USER and their last hit and ounce of relevance ? #NetherlandsTaxHaven
OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER omg . . . . he is sex on legs
OFFENSIVE,@USER @USER this unfortunately is the real way democrats feel about blacks ! if they could they would put us all on the plantation ! socialism is making citizens slaves to the government ! the conservatives will never let that happen ! this very kind of treason is why we have the 2 amendment !
NOT_OFFENSIVE,. @USER offers a different view on why liberals outnumber conservatives at universities : url url
NOT_OFFENSIVE,@USER the black helmets would have been hotter
NOT_OFFENSIVE,👇please retweet this #TrumpNation #TrumpTrain #MAGA #KAG #DrainingTheDeepStateSwamp url
NOT_OFFENSIVE,@USER i wish i could join a server without disconnecting . . .
NOT_OFFENSIVE,@USER @USER @USER @USER wait so are pet stores hoarding ? the fact that she is able to provide for an assistant to case for her animals means she is adequately caring for them . lmao that doesn't mean she has to do every single thing on her own
NOT_OFFENSIVE,@USER guess you are going to ignore what karmys are asking . . . 💀💀💀
OFFENSIVE,@USER bitch i know . my body is ready 😂
NOT_OFFENSIVE,@USER he was almost shot and that makes him an expert .
OFFENSIVE,@USER yes liberals vs progressives this should be a really dumb banter go
NOT_OFFENSIVE,@USER @USER gun control seems to work in australia aint have a mass shooting since . and police brutality happens literally every week theres a new video surfacing . url
NOT_OFFENSIVE,@USER she is a lib registered democrat . and thats all we need to know .
OFFENSIVE,"@USER @USER @USER @USER @USER @USER 36 years ago i was sexually assaulted by a supreme court nominee , but i would like to remain anonymous so that i don't have to answer questions . this is basically a smear campaign because i am a democrat and don't want conservatives with a majority on scotus . "" """
OFFENSIVE,@USER those idiots are fringe right . they are hated by most conservatives .
NOT_OFFENSIVE,@USER @USER and so is the duster thank god
NOT_OFFENSIVE,@USER @USER @USER @USER cnn is doing fine . it's just that msnbc is doing great . fox hasn't grown one iddy biddy tiny bit . same crowd of conservatives ( about 3out of 10 people ) . . . so sane people still are a majority
NOT_OFFENSIVE,@USER i hope you would give your expert advice on the economic matters to the govt . of pakistan even if you are not a member of the economic council . position/posts don't matter . one can serve the country without any position or post if one really wishes to do something for the country
NOT_OFFENSIVE,@USER yay ! ! so happy she is well hehe .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER the idea that capitalists like competition is a joke . capitalists like nothing more than a government-sanctioned monopoly on an essential public service ; if they didn't then they'd spend less time lobbying the british government .
NOT_OFFENSIVE,@USER @USER @USER ; ) keep an eye out
NOT_OFFENSIVE,the dog is on the hunt ! #MAGA url
OFFENSIVE,@USER dumb ass . wear a helmet next game
NOT_OFFENSIVE,. @USER yes . debunked . url
NOT_OFFENSIVE,"@USER same paint ball range they used for the antifa vs proudboy "" match last year """
OFFENSIVE,@USER @USER and that's where you are seeing what you want to see . you think these people want to look manly and powerful . i see them expressing solidarity . what a useless thing to mock .
OFFENSIVE,@USER @USER i'm also a prohibited possessor thanks to obama and his every soldier has ptsd crazy administration . can't get life insurance either . still support the nra and the work they do for gun rights . hoping trump will fix the wrongs of labeling veterans as a means to back-door gun control
OFFENSIVE,@USER @USER @USER @USER @USER haha 😂 trump is still winning . it's fun to watch the liberals literally go insane . url
NOT_OFFENSIVE,@USER she is also the rocks wife
NOT_OFFENSIVE,@USER this is not lisa . she is in the front row and skinnier .
OFFENSIVE,@USER @USER why are you wasting time replying on twitter ( trolling ) on behalf of people making under that amount ? seems like someone is just a propaganda pusher . . . or likes gloating to other #MAGA 's that they got screwed by trump . url
OFFENSIVE,@USER what if the rape never happened and she is lying ? why is her word gospel ? many women are gold diggers avengers and liars .
NOT_OFFENSIVE,benidorm ✅ creamfields ✅ maga ✅ not too shabby of a summer
NOT_OFFENSIVE,@USER and the nytimes anonymous author he probably considers a saint .
OFFENSIVE,@USER 😂that zombie walk was a little scary . remember when that zombie said he was going to eat shon's butt💀
NOT_OFFENSIVE,@USER @USER lmao saying you are happy for someone publically doesn't mean you magically stop having feelings for them and are over them . have you ever had a bf before ? 💀 and for the last time nobody is saying she should have stayed with him . it's the messiness immediately after
NOT_OFFENSIVE,@USER she is beautiful looks like mona lisa
NOT_OFFENSIVE,"@USER the letter could be seen as a dog whistle to antifa to inform them about the event and jeopardize the safety of possible attendees . "" except it was an internal email . how is that a dog whistle ? """
OFFENSIVE,5- most epic moment in 3 sentences graaawrl wyvern for breakfast guys ! ! ! you are so dumb the healer has to babysit you and fire this shit try of a dragon because of your foolishness also we need to bury the half body of our tank and try to get out his other half from its stomach url
NOT_OFFENSIVE,@USER . . newer info from this week . this is obvious to you right ? if kaz said in june the ipo is a go for nov but in sept they say it is no hold for filing issues then that is simply a change out of our control . . . right ? i am not sure what you are after but it is enjoyable listening .
OFFENSIVE,@USER @USER she became a alcoholic cealrly became a fatty has had like a year to loose the weight she is the only starlet in hollywood that doesnt look good with a lilextra weight gonna go for a walk now and one of tays gps stalking sheldmaidens might have orders to mac miller #TommyValhalla
OFFENSIVE,@USER @USER when robyn posts a selfie the world stops for a moment to appreciate it
NOT_OFFENSIVE,@USER @USER must be becos the site thinks teli is a real antifa 😀 teli is a weeb'tifa
NOT_OFFENSIVE,@USER @USER @USER you never expect nikki haley in your mentions but then there she is
NOT_OFFENSIVE,@USER @USER the purrfect portrait ! she even has her tail wrapped around her paws ! she is beautiful in this shot !
NOT_OFFENSIVE,the swamp in dc &amp ; ny is all about self-enrichment ! ! 💰💰 #WeThePeople must take our country back ! ✊ #TakeUSABack #MAGA #AmericaFirst #USA 🇺🇸 #MondayMotivation #MondayMorning #MondayMood #ConstitutionDay url
NOT_OFFENSIVE,@USER @USER she was on the 81st floor of the north tower . she is an example of the fraud perpetrated by red cross . they raised an enormous amount of money and then didn't dispense it to those in need like this woman .
OFFENSIVE,@USER bernie ! you have been in congress how long ? now that you are getting closer to your death bed since you are old as dirt . . why a concern now ? how many bills did you try to write or endorse before you decided to run for potus ? do tell ! ! !
NOT_OFFENSIVE,"@USER @USER she is so cute ! and only for 2 days ! "" """
OFFENSIVE,@USER literally sam is quitting smoking mid competition and obviously having some mood swings from it . she is a fantastic human being and you're portraying her as shit and portraying jc as a cute little dude when he groped tyler in his sleep . shame .
NOT_OFFENSIVE,@USER it's all you need to complete your antifa look .
NOT_OFFENSIVE,@USER @USER @USER are you wanting gun control for leo's ?
NOT_OFFENSIVE,@USER @USER @USER he doesn't care who he hurts as long as he is happy . how could anyone attend that sham of a church ?
OFFENSIVE,@USER you bet it has . england is doomed . liberals everywhere are destroying our lives by collaborating with muslims . the royal family bloodline mixes with muslims going way back . do you think this is an accident ? read this : url
NOT_OFFENSIVE,@USER in 2010 the conservatives cut annual funding to build social housing by £2 . 5bn . today theresa may announced an extra £2bn to build social housing . . . . spread over the next 10 years ! so by 2028 it'll be a £33bn cut since 2010 instead of £35bn . i despair ! !
NOT_OFFENSIVE,@USER @USER you are correct the one lrt line doesn't but the overall plan does . transit plans need to start some where usually with a back bone line that you can expand upon and tie into other parts . why not start with a heavily used corridor funded by the ont government ?
OFFENSIVE,@USER i neither side with the klan nor antifa . i stay out of family squabbles . dems can clean up their own bastard children . perhaps you could clarify how i do t support the 14th .
OFFENSIVE,@USER so we should believe this from 40 years ago when the man went to an all boys school . this was a way to try and stop the confirmation and blew up in @USER face . she is a corrupt pos ! ! !
NOT_OFFENSIVE,@USER but she is hecking cute fluffer
NOT_OFFENSIVE,@USER you are so sweet💘i hope you feel better soon !
NOT_OFFENSIVE,@USER is one of the only shows that are a progressive that i can stand to watch . he dislikes the right and left evenly and you know who he is right from the start . if you've never seen his show check it out on youtube . insightful ❤🇺🇸 #MAGA
NOT_OFFENSIVE,#Tories #Labour #GE2017 #Conservatives conservatives url introducing new laws for small businesses that will : ✔️ help the uk's 5 . 7m small businesses access finances easier ✔️ provide a £1bn long-term boost to the economy we… url
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER great list . ty . just a heads up . i only fb maga profiles . please update your profile if i haven't followed you back . let's maga !
OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER right i'm stopping replying to anymore of your nonsense but going to keep following you to warm others of your dangerous take on society - you pal are the biggest fake going and been proved and just like all the rest of antifa are bloody dangerous
NOT_OFFENSIVE,@USER . . aand there's your answer . . url
OFFENSIVE,@USER hopefully they don't get shot because of repug inaction on gun control .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER private companies don't give a toss about anything but profit . it's in their terms . they have no choice . it's what bizzniss is . the trouble comes when randian deludes out for a directorship decide to ignore everyone else in the country and create an artificial market for health .
OFFENSIVE,@USER he also said he had a gatlin gun and niggas that sit on the corner like boxers between rounds
NOT_OFFENSIVE,@USER i'm just as surprised as you are
NOT_OFFENSIVE,@USER she is sexy without even trying .
OFFENSIVE,@USER delusional idiot and the traitor !
NOT_OFFENSIVE,@USER @USER @USER how many @USER backbenchers think it's workable ? url
NOT_OFFENSIVE,#parklandkids misappropriated the phrase #neveragain in order to do exactly the opposite of what it originally stood for . url
NOT_OFFENSIVE,@USER @USER send him this @USER party #manifesto where they promised they will help families maybe that will remind him his duties . #HostileEnvironment #PriceOnLove #SkypeFamilies @USER @USER @USER url
OFFENSIVE,"america . . ! ! #WalkAway get out and vote or live in poverty and servitude . . . ! ! "" #MAGA #WWG1WGA url"
OFFENSIVE,@USER @USER fair point but i didnt make the meme and couldnt take the big gov sucks off of it . and besudes meddling in many counties politics and economics . he funds antifa black lives matter to try and divide we the people to try and tear the country apart url
NOT_OFFENSIVE,@USER @USER @USER they're a dying party . split between nationalists and conservatives isn't going to hold too much longer . they just have no real cohesive ideology anymore . it's simply my team is better than your team .
NOT_OFFENSIVE,@USER lowest unemployment rate ever recorded for hispanic asian &amp ; african americans more jobs highest wage growth since the 1950s highest american employment ever in america history lower taxes more educational opportunities . wecall that #winning #MAGA #QAnon url url
OFFENSIVE,@USER @USER that is the same old crap spewed by the liberals ( msm ) . they are disgusting !
NOT_OFFENSIVE,@USER @USER also he is not even accused of rape .
NOT_OFFENSIVE,@USER texas race is no race . believe it liberals !
NOT_OFFENSIVE,@USER can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder ? and not normal human behavior ?
NOT_OFFENSIVE,@USER beto-i'm100%fundedbynyandhollywoodleftistsbutpretendingtobeatexan-o'rourke . #KeepTexasRed
NOT_OFFENSIVE,@USER #investigateChtistineFord why is ford deleted her social media accounts ? why is she all of a suddenly want to delay testimony ? is ford an antifa activist ?
OFFENSIVE,@USER @USER @USER @USER @USER a woman in my town honked at an asshole driver who cut her off . he followed her home and beat her with a crowbar .
NOT_OFFENSIVE,@USER @USER @USER can you let him know ?
OFFENSIVE,@USER conservatives vote now ! fed up with stupidity !
NOT_OFFENSIVE,@USER you have done the needful and sincerely you are going higher as you can be trusted . you've proven that integrity is foremost . all the best pretty kemi .
NOT_OFFENSIVE,. . and he is yet to get a call-up for senior team . . url
NOT_OFFENSIVE,@USER @USER liberals have always wanted to get their hands in your wallet and and now they want to get them in your pants .
NOT_OFFENSIVE,@USER @USER you are just looking at the price . . .
OFFENSIVE,@USER oh shit uhhh what ao3 fic is this
NOT_OFFENSIVE,@USER but you are the coolest dude
NOT_OFFENSIVE,@USER @USER oh course the nfl will cower in fear of liberals who trying to destroy the game . will submit to their demands
OFFENSIVE,@USER ouch . she is horrible .
NOT_OFFENSIVE,@USER he is not to be trusted
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER fluffy was found 🐈❤️💙🐾‼️
OFFENSIVE,@USER @USER @USER almost every one i talked to at work today said fuck canelo . he is the new mayweather
OFFENSIVE,@USER sounds like you're a fascist .
OFFENSIVE,@USER you're literally white nationalist radicals and enemies of the state . you're lucky you're not being hunted down by federal agents like the terrorists you are . . . but the citizenry will act in the state's place soon enough . acta non verba . #TheResistance #ResistTrump #Antifa url
NOT_OFFENSIVE,"@USER @USER @USER @USER @USER conservatives really need to come up with something better for an excuse besides their worn out hillary clinton . . . "" . i've never defended either clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for clinton thats ignorant """
NOT_OFFENSIVE,@USER @USER @USER @USER liberals have compassion only for non americans .
NOT_OFFENSIVE,@USER @USER all the news outlets can continue to write stories about michael moore and what he says but i'm one of the millions that don't really give a hoot about michael moore and what he says
OFFENSIVE,@USER they are false . this is what the democrats do best . #ConfirmKavanaugh #MAGA #DrainTheDeepState
NOT_OFFENSIVE,@USER @USER conservatives characterize an attempted rape allegation as “bullsh*t” then wonder why liberals describe them as anti-woman . the right thing to do is properly investigate the allegation . if she lying then prosecute her . if she's telling the truth kavanaugh shouldn't be confirmed .
OFFENSIVE,@USER i can't believe luigi fucking died 😘😩❤️
OFFENSIVE,@USER @USER you are pathetic . this has nothing to do with him his dad or the wall or mexico . this is about swallwell thinking its ok for liberals to threaten repubs but not the other away around .
NOT_OFFENSIVE,@USER hey pauly . . . . when the rest of the countries catch up with usa's environmental policies . . let us know ! !
NOT_OFFENSIVE,@USER @USER @USER the holy spirit is given when you are saved
NOT_OFFENSIVE,@USER im pretty sure she would be a better president at 13 than he is now
OFFENSIVE,@USER @USER i'll add one more : did you realize that conservatives would decide that certain men should get a pass for sexual assault ?
OFFENSIVE,@USER disappointed in taylor . serena was wrong . don't use your gender to be disrespectful . serena should apologize to the winner &amp ; ref
NOT_OFFENSIVE,@USER i loved the house bunny . and the remembering names voice was funny . my family and i watch mom it's great . i'm a recovered addict or moderately recovered if you are one who counts pot lol . it's a very good show .
NOT_OFFENSIVE,@USER brilliant journalistic commentary here
OFFENSIVE,@USER so do a lot of pedophiles from the catholic church
NOT_OFFENSIVE,@USER then tell your pal soros to stop funding hate groups like antifa
NOT_OFFENSIVE,@USER yes because you are my cakefriend
NOT_OFFENSIVE,@USER i really think he is going to be gooooooooooood .
OFFENSIVE,@USER he's obviously a bitch
NOT_OFFENSIVE,@USER did she have all her personal info hacked from using google .
NOT_OFFENSIVE,@USER i would be guessing the same thing but at the same time i know the ravens would do their due diligence obviously one would investigate all angles . . . but maybe not who knows he is quite the head case
NOT_OFFENSIVE,@USER @USER @USER brexit has split the conservatives and labour remains devided and leaderless on the subject . the tuc is split across unions and uk is in danger of fragmenting . surely the only way to unite us is to vote on the final exit deal/wto v remain . meanwhile listen to all options evenly .
OFFENSIVE,@USER conservatives ; the trailer trash party of canada .
NOT_OFFENSIVE,"@USER nothing with liberals is fair "" . """
NOT_OFFENSIVE,@USER @USER @USER @USER she is a cop . . . . “gun control” wouldn't have mattered . geez
OFFENSIVE,@USER @USER murda fucker
OFFENSIVE,@USER @USER actually he is a soy boy .
NOT_OFFENSIVE,@USER lol i shit you not . . . this was it for most of that year . . . i literally do not have the patience to sit and play game na url
NOT_OFFENSIVE,@USER @USER @USER exactly ! fred guttenberg's entire mission is for “gun control” &amp ; feinstein will do anything for a dollar . both are on a mission to change 👉legislation in favor of taking guns from law abiding americans . how is his whole stance not political ?
OFFENSIVE,"@USER @USER look at sweden , france , uk , europe is changing . europe will be a muslim continent by 2050 . please watch the youtube video title muslim demographics "" , you will be scared to death , unless you are a muslim or love islam . mind u , i'm an african in america . """
NOT_OFFENSIVE,@USER ren oppa ! ! i love you you are cute 😊
NOT_OFFENSIVE,@USER @USER thoughts and prayers don't work . we need sensible gun control legislation .
NOT_OFFENSIVE,"( part 3 ) hey , potato . "" //yeah ? "" how is our inkling girl sidekick so op ? "" // . . . good question . "" she really is strange , isn't she ? "" //yeah ; but she is our sidekick . """
NOT_OFFENSIVE,@USER he is both . best hybrid ever .
NOT_OFFENSIVE,@USER @USER @USER // it is wrong to let #MeToo hysteria override 'innocent until proven guilty' - but liberals are trying .
NOT_OFFENSIVE,"@USER @USER project much , do you ? every campaign flier i get in the mail from dem candidates is about healthcare , education funding , and the wealth gap ; every flier from their gop opponents is so-and-so will stand with nancy pelosi and the liberals "" identity politics horseshit . """
NOT_OFFENSIVE,"@USER @USER how did the press "" get the letter ? ? ? ? ? #MAGA """
NOT_OFFENSIVE,"@USER @USER @USER @USER bwahahaha-work ? they are liberal tools , honest work is for the conservatives who they depend on to support their chubby little selves . also , i hear they are getting $50 ( and free food ) to be protesters . "" """
OFFENSIVE,231 years later the liberals wants to do away with it . url
NOT_OFFENSIVE,@USER i feel as guys we rush into something because of how a girls looks . without really knowing how she is . and once having her . knowing her for who she is and realizing you dont want that without thinking of the implications or damage it can do to the girls mind .
NOT_OFFENSIVE,@USER go home and sleep johny .
NOT_OFFENSIVE,@USER @USER @USER @USER gun control doesn't correlate with safety . it's these facts you should take some time to ponder . url
NOT_OFFENSIVE,@USER @USER yes . of course . he is a perfect fit for the @USER . he is who they are .
NOT_OFFENSIVE,@USER shhh don't let conservatives see this ! ! url
NOT_OFFENSIVE,@USER he is quite #good
OFFENSIVE,what if i told you there's a group in israel &amp ; in america that has been controlling us foreign policiy for decades using spie lies &amp ; quasi blackmail schemes . would you believe me ? #MAGA #AmericaFirst @USER the @USER @USER url
NOT_OFFENSIVE,"@USER she "" is a he . """
NOT_OFFENSIVE,"'she's not in charge of the senate ! ' watch megyn kelly unload on ford for demanding an fbi investigation "" url #TCOT #MAGA #RedNationRising """
OFFENSIVE,@USER @USER what is this shit right over here ? i also showed to my polish friends and they are quite triggered
NOT_OFFENSIVE,@USER @USER yeah he is
NOT_OFFENSIVE,@USER smearing supreme court justices now ? what's next for the ultra-left nazis liberals .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER they did have a trial just a separation . over 500 kids without their parents and lowlifes like you are thrilled about it .
NOT_OFFENSIVE,@USER . . . and we're still not listening—all i hear is mumbojumbo .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER yes ! ! ! among my favorite stories ! #Darkseid comes back and shows how a perennial evil he is in the universe ! the daxamite menace might be among the most terrible menaces ever read by me !
OFFENSIVE,@USER @USER what award . head of the nazi antifa violence movement
NOT_OFFENSIVE,@USER ok guys i think her claims are b . s . too but if you start threatening her you're no better than antifa
NOT_OFFENSIVE,@USER @USER a cosby comparison ? 30+ vs 1 from hs ? why u so angry ? are you one of those antifa activates that doesn't like getting pepper sprayed ?
NOT_OFFENSIVE,@USER @USER the argument will be made that the assault was decades ago and there have been no other complaints against kavanaugh . but his lying in current and ongoing . that is enough to vote against him . he is now aligned with trump in the way he handles accusations .
NOT_OFFENSIVE,@USER yes . . . #Occupy changed their t-shirts to #Ferguson changed their t-shirts to #BaltimoreRiots changed their t-shirts to #Resist changed their t-shirts to #Antifa to spread democrat violence
NOT_OFFENSIVE,@USER @USER let's throw up some added bureaucratic red tape to deter highly qualified people from entering the already vitriolic world of politics . look at hate directed at trump family . i don't care about tax returns . some universal financial report will do . care more 4 results .
NOT_OFFENSIVE,@USER @USER @USER black conservatives are routinely labeled by black 1% as “uncle tom's . ” that is attacking black conservatives for being black .
OFFENSIVE,@USER @USER i hate @USER so much now . they fucked up the whole franchise .
OFFENSIVE,@USER animal is the operative word !
NOT_OFFENSIVE,@USER @USER nearly made me contribute to antifa and join facebook . nearly .
OFFENSIVE,@USER has any ex obama administration personal not yet ? see a pattern here folks ! their actually doing this publicly . the msm is their partner in this treason . it's a attempted coup d'etat ! ! !
NOT_OFFENSIVE,@USER oh yeah i'm down if you are
OFFENSIVE,@USER @USER @USER oh yeah terry porters 40 second pi call ( osu alumn ) . . . naw im over it . . . your coach and his scumbag history . . . if you know anything about his history with aaron hernandez you would know what kind of scumbag he is . . . but osu is a shithole so the story goes on . . url
OFFENSIVE,@USER finally holy shit you are finally reading the goat
OFFENSIVE,@USER really another one holy crap wow all brought to you by the liberals .
NOT_OFFENSIVE,@USER @USER you took a sip of your trusty vault 13 canteen
NOT_OFFENSIVE,@USER @USER @USER @USER she wasnt abused she is lying
NOT_OFFENSIVE,@USER @USER we already have gun control . who would have thought that criminals wouldn't follow the law ? let's make more laws telling them not to break those laws !
NOT_OFFENSIVE,@USER @USER @USER @USER and you say liberals make false promises ? how's that wall coming ? how's that denuclearization of nk coming ? how that “tax break” working out for you ? nice ole tariffs we got there huh ? but yea keep on saying wild outlandish shit to make you feel better
NOT_OFFENSIVE,@USER he should tell that to big bubba when he enters his prison cell
OFFENSIVE,@USER this is not possible . california has implemented strict gun control . only law enforcement and those fortunate enough to get a permit can carry in public . “assault weapons” are banned .
NOT_OFFENSIVE,@USER @USER olivia you are killing it
NOT_OFFENSIVE,@USER ask kerry about benghazi . . . its a subject he lies with much more authority on .
NOT_OFFENSIVE,@USER “yeah we got everything sorted that needed to be sorted” she is still only taking small sips of her wine unusual for emily but she guessed jj wouldn't profile her
NOT_OFFENSIVE,@USER he's lying
OFFENSIVE,@USER poor triggered snowflake . #MAGA
NOT_OFFENSIVE,@USER perhaps our politicians should stop using them as reason to ban/confiscate popular firearms . the gun control crowd is making them a target and it is wrong .
NOT_OFFENSIVE,@USER diane feinstein maxine waters hillary clinton every member of antifa i'm sure the demonratic party could provide more examples but you're smarter than me in this realm . #redtsunami #buryblue #startvettingsenators #startvettingcongressmen
NOT_OFFENSIVE,@USER @USER completely agree . the political legacy of cameron &amp ; osbourne will be overlooked because of the eu debacle . how they took the country from £158bn deficit and kept everything running was a political miracle .
NOT_OFFENSIVE,@USER @USER he is crazy ! !
NOT_OFFENSIVE,@USER or the ones we lose when the nra challenges reasonable gun control measures as unconstitutional as they did the new laws that the #Parkland kids helped get passed in fl .
OFFENSIVE,@USER this is the most ridiculous tweet i've read today . comparing the traitors that are the #cpc to the liberals is like saying the democrats and republicans are two of the same . grasping on straws . pathetic
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER he is cute😊
NOT_OFFENSIVE,@USER hi bernice 😊 i hope you are enjoying the #xrpcommunity and learning lots about #xrp 😁 + . 0589 @USER 💫💥😘
NOT_OFFENSIVE,@USER you are so loved
NOT_OFFENSIVE,14 . how kind she is
NOT_OFFENSIVE,@USER good ! kind of makes you wonder what these boneheads have really accomplished ? getting people to not watch them and support their team ? #Missionaccomplishedwewontwatch #maga #istand #BoycottNFL #Trump2020
OFFENSIVE,#qanda what happen to the predicted fall of society after ssm . only the religious conservatives right are the ones running a muck in government .
OFFENSIVE,@USER @USER he is a coward . he goes after countries that are peaceful and humane . he perceives that as a weakness . he loves putin and kim jun un because they are the “tough guys” . like in high school . he wants to be a tough guy by bullying those who have a soul .
NOT_OFFENSIVE,@USER @USER @USER so you're the same people who vote for less gun control when we have what i dunno 23 school shootings just this year and 2 fatal shark bite incidents since 1936 . you sure really care about humans .
NOT_OFFENSIVE,a madison resident who has posted a series of anti-president trump signs outside his or her home is at it again with another negative sign . url
NOT_OFFENSIVE,"#Tories #Labour #GE2017 #Conservatives conservatives url will have a huge impact on building the affordable homes that thousands of people across the country desperately need . "" 🗨️ david orr , chief executive of the national h… url"
OFFENSIVE,@USER liberals like you will never convince us to become lazy entitled victims . but keep trying . i just feel sorry for your son . having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood .
OFFENSIVE,@USER @USER @USER yep . i was at yale law school as well . . he also mentioned at one point that he could pee his name in the snow and that groping someone against their will while holding them down and choking them was “boys being boys” . nbd . #MoronsAreGoverningAmerica #MAGA #Kavanaugh
NOT_OFFENSIVE,@USER @USER @USER @USER you are an amazing organizer 👏🏾
NOT_OFFENSIVE,@USER @USER @USER you're good candy you are good 🤣🤣
NOT_OFFENSIVE,@USER please follow me and those beliw👍👍united we stand divided we fall . let's continue to help president trump maga url
NOT_OFFENSIVE,-- ; @USER good friends are like stars : you don't always see them but you know they are there . you are a star in my life . ☆ url
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER followed all those that i haven't . please follow back .
NOT_OFFENSIVE,@USER @USER lmfao ! ! ! !
OFFENSIVE,@USER @USER @USER @USER @USER so tell me all about why you are simply rudeand racist . was it your mother… ?
NOT_OFFENSIVE,@USER is unstoppable ! this qb can't be this good can he ? have to feel for @USER he needs to transfer . can't help but have a funny feeling he is going to save bama at some point this year . never know . @USER @USER
NOT_OFFENSIVE,@USER y'all bet your sweet bippy i ( am ) 💖 ( thank u )
NOT_OFFENSIVE,#jiyoonfact she is the father of the group .
NOT_OFFENSIVE,@USER @USER @USER i'm betting she only has to submit to a blood test if she is a driver in a vehicular accident where a death or grave injury occurred .
NOT_OFFENSIVE,it's good that @USER is taking a page out of @USER book by hiring more high power woman in leadership roles . if only he was as good of a leader as #POTUS45 maybe the #Mavericks wouldn't be in the position they are now . #MarkCuban #metoo #maga
NOT_OFFENSIVE,@USER and twitter seems to be beholden to cnn
NOT_OFFENSIVE,@USER @USER why ? he is messed up .
NOT_OFFENSIVE,@USER yea i think so ! she is for the time being thanks for asking : )
NOT_OFFENSIVE,@USER corrupt pr government and others are where you look and you know it gutierrez .
NOT_OFFENSIVE,@USER i don't understand why she should be heard . i should be heard and i have pictures and scars from my trauma #ILLEGALALIEN left his car i . the middle of #405 fwy in 1982 - when i was 18 ! we were badly damaged ! #California #losangeles #Kavanaugh #MAGA url
OFFENSIVE,@USER as libertarian all this shows me is how ugly and divisive the two party system is . liberals are actually a lot uglier . all straight men need to leave the democratic party . a party of men hatred . leave !
NOT_OFFENSIVE,@USER @USER as suspected this is about derailing judge kavanaugh's confirmation because he is a conservative and will adhere to the constitution and the law . he's not an activist judge which is what they want .
NOT_OFFENSIVE,@USER constitutional republic micheal . this is not greece 2000 years ago .
NOT_OFFENSIVE,@USER fake mews
OFFENSIVE,@USER as he should . the world doesn't stop because you liberals wanna hijack a process and delay at all costs .
OFFENSIVE,@USER not sure . just woke up wanting to fuck some chuds up might be the antifa super soldier serum or something idk
NOT_OFFENSIVE,#roeselare #conservatives this is just wrong . what is wrong with the left . url
NOT_OFFENSIVE,@USER his jewels have their own gravitational field ! 🛸
NOT_OFFENSIVE,"@USER @USER lordy hope you're wrong bc if bk gets in everything's toast- women's worker's voting gay rights the environment gun control everything trump will get a get out of jail free card treason perjury faithfully executing "" cotus will be ok ! i went thru this once w/ nixon never again ! """
NOT_OFFENSIVE,@USER he is spartacus .
